   -1.570796    -2.094395    -1.570796    -3.182137     7.271839    -5.096361
   -1.570796    -2.094395    -1.047198    -8.319934     7.902681    -4.572763
   -1.570796    -2.094395    -0.523599   -13.084818     5.880108    -4.049164
   -1.570796    -2.094395     0.000000   -16.200042     1.746066    -3.525565
   -1.570796    -2.094395     0.523599   -16.830884    -3.391731    -3.001966
   -1.570796    -2.094395     1.047198   -14.808311    -8.156615    -2.478368
   -1.570796    -1.570796    -1.570796    -9.391731     3.902681    -4.572763
   -1.570796    -1.570796    -1.047198   -14.156615     1.880108    -4.049164
   -1.570796    -1.570796    -0.523599   -17.271839    -2.253934    -3.525565
   -1.570796    -1.570796     0.000000   -17.902681    -7.391731    -3.001966
   -1.570796    -1.570796     0.523599   -15.880108   -12.156615    -2.478368
   -1.570796    -1.570796     1.047198   -11.746066   -15.271839    -1.954769
   -1.570796    -1.047198    -1.570796   -13.084818    -2.119892    -4.049164
   -1.570796    -1.047198    -1.047198   -16.200042    -6.253934    -3.525565
   -1.570796    -1.047198    -0.523599   -16.830884   -11.391731    -3.001966
   -1.570796    -1.047198     0.000000   -14.808311   -16.156615    -2.478368
   -1.570796    -1.047198     0.523599   -10.674269   -19.271839    -1.954769
   -1.570796    -1.047198     1.047198    -5.536472   -19.902681    -1.431170
   -1.570796    -0.523599    -1.570796   -13.271839    -9.182137    -3.525565
   -1.570796    -0.523599    -1.047198   -13.902681   -14.319934    -3.001966
   -1.570796    -0.523599    -0.523599   -11.880108   -19.084818    -2.478368
   -1.570796    -0.523599     0.000000    -7.746066   -22.200042    -1.954769
   -1.570796    -0.523599     0.523599    -2.608269   -22.830884    -1.431170
   -1.570796    -0.523599     1.047198     2.156615   -20.808311    -0.907571
   -1.570796     0.000000    -1.570796    -9.902681   -15.391731    -3.001966
   -1.570796     0.000000    -1.047198    -7.880108   -20.156615    -2.478368
   -1.570796     0.000000    -0.523599    -3.746066   -23.271839    -1.954769
   -1.570796     0.000000     0.000000     1.391731   -23.902681    -1.431170
   -1.570796     0.000000     0.523599     6.156615   -21.880108    -0.907571
   -1.570796     0.000000     1.047198     9.271839   -17.746066    -0.383972
   -1.570796     0.523599    -1.570796    -3.880108   -19.084818    -2.478368
   -1.570796     0.523599    -1.047198     0.253934   -22.200042    -1.954769
   -1.570796     0.523599    -0.523599     5.391731   -22.830884    -1.431170
   -1.570796     0.523599     0.000000    10.156615   -20.808311    -0.907571
   -1.570796     0.523599     0.523599    13.271839   -16.674269    -0.383972
   -1.570796     0.523599     1.047198    13.902681   -11.536472     0.139626
   -1.570796     1.047198    -1.570796     3.182137   -19.271839    -1.954769
   -1.570796     1.047198    -1.047198     8.319934   -19.902681    -1.431170
   -1.570796     1.047198    -0.523599    13.084818   -17.880108    -0.907571
   -1.570796     1.047198     0.000000    16.200042   -13.746066    -0.383972
   -1.570796     1.047198     0.523599    16.830884    -8.608269     0.139626
   -1.570796     1.047198     1.047198    14.808311    -3.843385     0.663225
   -1.570796     1.570796    -1.570796     9.391731   -15.902681    -1.431170
   -1.570796     1.570796    -1.047198    14.156615   -13.880108    -0.907571
   -1.570796     1.570796    -0.523599    17.271839    -9.746066    -0.383972
   -1.570796     1.570796     0.000000    17.902681    -4.608269     0.139626
   -1.570796     1.570796     0.523599    15.880108     0.156615     0.663225
   -1.570796     1.570796     1.047198    11.746066     3.271839     1.186824
   -1.047198    -2.094395    -1.570796    -6.391731     4.706528    -4.572763
   -1.047198    -2.094395    -1.047198   -11.156615     2.683955    -4.049164
   -1.047198    -2.094395    -0.523599   -14.271839    -1.450086    -3.525565
   -1.047198    -2.094395     0.000000   -14.902681    -6.587883    -3.001966
   -1.047198    -2.094395     0.523599   -12.880108   -11.352767    -2.478368
   -1.047198    -2.094395     1.047198    -8.746066   -14.467991    -1.954769
   -1.047198    -1.570796    -1.570796   -10.084818    -1.316045    -4.049164
   -1.047198    -1.570796    -1.047198   -13.200042    -5.450086    -3.525565
   -1.047198    -1.570796    -0.523599   -13.830884   -10.587883    -3.001966
   -1.047198    -1.570796     0.000000   -11.808311   -15.352767    -2.478368
   -1.047198    -1.570796     0.523599    -7.674269   -18.467991    -1.954769
   -1.047198    -1.570796     1.047198    -2.536472   -19.098833    -1.431170
   -1.047198    -1.047198    -1.570796   -10.271839    -8.378290    -3.525565
   -1.047198    -1.047198    -1.047198   -10.902681   -13.516087    -3.001966
   -1.047198    -1.047198    -0.523599    -8.880108   -18.280970    -2.478368
   -1.047198    -1.047198     0.000000    -4.746066   -21.396194    -1.954769
   -1.047198    -1.047198     0.523599     0.391731   -22.027036    -1.431170
   -1.047198    -1.047198     1.047198     5.156615   -20.004463    -0.907571
   -1.047198    -0.523599    -1.570796    -6.902681   -14.587883    -3.001966
   -1.047198    -0.523599    -1.047198    -4.880108   -19.352767    -2.478368
   -1.047198    -0.523599    -0.523599    -0.746066   -22.467991    -1.954769
   -1.047198    -0.523599     0.000000     4.391731   -23.098833    -1.431170
   -1.047198    -0.523599     0.523599     9.156615   -21.076260    -0.907571
   -1.047198    -0.523599     1.047198    12.271839   -16.942218    -0.383972
   -1.047198     0.000000    -1.570796    -0.880108   -18.280970    -2.478368
   -1.047198     0.000000    -1.047198     3.253934   -21.396194    -1.954769
   -1.047198     0.000000    -0.523599     8.391731   -22.027036    -1.431170
   -1.047198     0.000000     0.000000    13.156615   -20.004463    -0.907571
   -1.047198     0.000000     0.523599    16.271839   -15.870422    -0.383972
   -1.047198     0.000000     1.047198    16.902681   -10.732625     0.139626
   -1.047198     0.523599    -1.570796     6.182137   -18.467991    -1.954769
   -1.047198     0.523599    -1.047198    11.319934   -19.098833    -1.431170
   -1.047198     0.523599    -0.523599    16.084818   -17.076260    -0.907571
   -1.047198     0.523599     0.000000    19.200042   -12.942218    -0.383972
   -1.047198     0.523599     0.523599    19.830884    -7.804421     0.139626
   -1.047198     0.523599     1.047198    17.808311    -3.039538     0.663225
   -1.047198     1.047198    -1.570796    12.391731   -15.098833    -1.431170
   -1.047198     1.047198    -1.047198    17.156615   -13.076260    -0.907571
   -1.047198     1.047198    -0.523599    20.271839    -8.942218    -0.383972
   -1.047198     1.047198     0.000000    20.902681    -3.804421     0.139626
   -1.047198     1.047198     0.523599    18.880108     0.960462     0.663225
   -1.047198     1.047198     1.047198    14.746066     4.075686     1.186824
   -1.047198     1.570796    -1.570796    16.084818    -9.076260    -0.907571
   -1.047198     1.570796    -1.047198    19.200042    -4.942218    -0.383972
   -1.047198     1.570796    -0.523599    19.830884     0.195579     0.139626
   -1.047198     1.570796     0.000000    17.808311     4.960462     0.663225
   -1.047198     1.570796     0.523599    13.674269     8.075686     1.186824
   -1.047198     1.570796     1.047198     8.536472     8.706528     1.710423
   -0.523599    -2.094395    -1.570796    -7.888666     0.880108    -4.049164
   -0.523599    -2.094395    -1.047198   -11.003889    -3.253934    -3.525565
   -0.523599    -2.094395    -0.523599   -11.634731    -8.391731    -3.001966
   -0.523599    -2.094395     0.000000    -9.612158   -13.156615    -2.478368
   -0.523599    -2.094395     0.523599    -5.478117   -16.271839    -1.954769
   -0.523599    -2.094395     1.047198    -0.340320   -16.902681    -1.431170
   -0.523599    -1.570796    -1.570796    -8.075686    -6.182137    -3.525565
   -0.523599    -1.570796    -1.047198    -8.706528   -11.319934    -3.001966
   -0.523599    -1.570796    -0.523599    -6.683955   -16.084818    -2.478368
   -0.523599    -1.570796     0.000000    -2.549914   -19.200042    -1.954769
   -0.523599    -1.570796     0.523599     2.587883   -19.830884    -1.431170
   -0.523599    -1.570796     1.047198     7.352767   -17.808311    -0.907571
   -0.523599    -1.047198    -1.570796    -4.706528   -12.391731    -3.001966
   -0.523599    -1.047198    -1.047198    -2.683955   -17.156615    -2.478368
   -0.523599    -1.047198    -0.523599     1.450086   -20.271839    -1.954769
   -0.523599    -1.047198     0.000000     6.587883   -20.902681    -1.431170
   -0.523599    -1.047198     0.523599    11.352767   -18.880108    -0.907571
   -0.523599    -1.047198     1.047198    14.467991   -14.746066    -0.383972
   -0.523599    -0.523599    -1.570796     1.316045   -16.084818    -2.478368
   -0.523599    -0.523599    -1.047198     5.450086   -19.200042    -1.954769
   -0.523599    -0.523599    -0.523599    10.587883   -19.830884    -1.431170
   -0.523599    -0.523599     0.000000    15.352767   -17.808311    -0.907571
   -0.523599    -0.523599     0.523599    18.467991   -13.674269    -0.383972
   -0.523599    -0.523599     1.047198    19.098833    -8.536472     0.139626
   -0.523599     0.000000    -1.570796     8.378290   -16.271839    -1.954769
   -0.523599     0.000000    -1.047198    13.516087   -16.902681    -1.431170
   -0.523599     0.000000    -0.523599    18.280970   -14.880108    -0.907571
   -0.523599     0.000000     0.000000    21.396194   -10.746066    -0.383972
   -0.523599     0.000000     0.523599    22.027036    -5.608269     0.139626
   -0.523599     0.000000     1.047198    20.004463    -0.843385     0.663225
   -0.523599     0.523599    -1.570796    14.587883   -12.902681    -1.431170
   -0.523599     0.523599    -1.047198    19.352767   -10.880108    -0.907571
   -0.523599     0.523599    -0.523599    22.467991    -6.746066    -0.383972
   -0.523599     0.523599     0.000000    23.098833    -1.608269     0.139626
   -0.523599     0.523599     0.523599    21.076260     3.156615     0.663225
   -0.523599     0.523599     1.047198    16.942218     6.271839     1.186824
   -0.523599     1.047198    -1.570796    18.280970    -6.880108    -0.907571
   -0.523599     1.047198    -1.047198    21.396194    -2.746066    -0.383972
   -0.523599     1.047198    -0.523599    22.027036     2.391731     0.139626
   -0.523599     1.047198     0.000000    20.004463     7.156615     0.663225
   -0.523599     1.047198     0.523599    15.870422    10.271839     1.186824
   -0.523599     1.047198     1.047198    10.732625    10.902681     1.710423
   -0.523599     1.570796    -1.570796    18.467991     0.182137    -0.383972
   -0.523599     1.570796    -1.047198    19.098833     5.319934     0.139626
   -0.523599     1.570796    -0.523599    17.076260    10.084818     0.663225
   -0.523599     1.570796     0.000000    12.942218    13.200042     1.186824
   -0.523599     1.570796     0.523599     7.804421    13.830884     1.710423
   -0.523599     1.570796     1.047198     3.039538    11.808311     2.234021
    0.000000    -2.094395    -1.570796    -7.271839    -3.182137    -3.525565
    0.000000    -2.094395    -1.047198    -7.902681    -8.319934    -3.001966
    0.000000    -2.094395    -0.523599    -5.880108   -13.084818    -2.478368
    0.000000    -2.094395     0.000000    -1.746066   -16.200042    -1.954769
    0.000000    -2.094395     0.523599     3.391731   -16.830884    -1.431170
    0.000000    -2.094395     1.047198     8.156615   -14.808311    -0.907571
    0.000000    -1.570796    -1.570796    -3.902681    -9.391731    -3.001966
    0.000000    -1.570796    -1.047198    -1.880108   -14.156615    -2.478368
    0.000000    -1.570796    -0.523599     2.253934   -17.271839    -1.954769
    0.000000    -1.570796     0.000000     7.391731   -17.902681    -1.431170
    0.000000    -1.570796     0.523599    12.156615   -15.880108    -0.907571
    0.000000    -1.570796     1.047198    15.271839   -11.746066    -0.383972
    0.000000    -1.047198    -1.570796     2.119892   -13.084818    -2.478368
    0.000000    -1.047198    -1.047198     6.253934   -16.200042    -1.954769
    0.000000    -1.047198    -0.523599    11.391731   -16.830884    -1.431170
    0.000000    -1.047198     0.000000    16.156615   -14.808311    -0.907571
    0.000000    -1.047198     0.523599    19.271839   -10.674269    -0.383972
    0.000000    -1.047198     1.047198    19.902681    -5.536472     0.139626
    0.000000    -0.523599    -1.570796     9.182137   -13.271839    -1.954769
    0.000000    -0.523599    -1.047198    14.319934   -13.902681    -1.431170
    0.000000    -0.523599    -0.523599    19.084818   -11.880108    -0.907571
    0.000000    -0.523599     0.000000    22.200042    -7.746066    -0.383972
    0.000000    -0.523599     0.523599    22.830884    -2.608269     0.139626
    0.000000    -0.523599     1.047198    20.808311     2.156615     0.663225
    0.000000     0.000000    -1.570796    15.391731    -9.902681    -1.431170
    0.000000     0.000000    -1.047198    20.156615    -7.880108    -0.907571
    0.000000     0.000000    -0.523599    23.271839    -3.746066    -0.383972
    0.000000     0.000000     0.000000    23.902681     1.391731     0.139626
    0.000000     0.000000     0.523599    21.880108     6.156615     0.663225
    0.000000     0.000000     1.047198    17.746066     9.271839     1.186824
    0.000000     0.523599    -1.570796    19.084818    -3.880108    -0.907571
    0.000000     0.523599    -1.047198    22.200042     0.253934    -0.383972
    0.000000     0.523599    -0.523599    22.830884     5.391731     0.139626
    0.000000     0.523599     0.000000    20.808311    10.156615     0.663225
    0.000000     0.523599     0.523599    16.674269    13.271839     1.186824
    0.000000     0.523599     1.047198    11.536472    13.902681     1.710423
    0.000000     1.047198    -1.570796    19.271839     3.182137    -0.383972
    0.000000     1.047198    -1.047198    19.902681     8.319934     0.139626
    0.000000     1.047198    -0.523599    17.880108    13.084818     0.663225
    0.000000     1.047198     0.000000    13.746066    16.200042     1.186824
    0.000000     1.047198     0.523599     8.608269    16.830884     1.710423
    0.000000     1.047198     1.047198     3.843385    14.808311     2.234021
    0.000000     1.570796    -1.570796    15.902681     9.391731     0.139626
    0.000000     1.570796    -1.047198    13.880108    14.156615     0.663225
    0.000000     1.570796    -0.523599     9.746066    17.271839     1.186824
    0.000000     1.570796     0.000000     4.608269    17.902681     1.710423
    0.000000     1.570796     0.523599    -0.156615    15.880108     2.234021
    0.000000     1.570796     1.047198    -3.271839    11.746066     2.757620
    0.523599    -2.094395    -1.570796    -4.706528    -6.391731    -3.001966
    0.523599    -2.094395    -1.047198    -2.683955   -11.156615    -2.478368
    0.523599    -2.094395    -0.523599     1.450086   -14.271839    -1.954769
    0.523599    -2.094395     0.000000     6.587883   -14.902681    -1.431170
    0.523599    -2.094395     0.523599    11.352767   -12.880108    -0.907571
    0.523599    -2.094395     1.047198    14.467991    -8.746066    -0.383972
    0.523599    -1.570796    -1.570796     1.316045   -10.084818    -2.478368
    0.523599    -1.570796    -1.047198     5.450086   -13.200042    -1.954769
    0.523599    -1.570796    -0.523599    10.587883   -13.830884    -1.431170
    0.523599    -1.570796     0.000000    15.352767   -11.808311    -0.907571
    0.523599    -1.570796     0.523599    18.467991    -7.674269    -0.383972
    0.523599    -1.570796     1.047198    19.098833    -2.536472     0.139626
    0.523599    -1.047198    -1.570796     8.378290   -10.271839    -1.954769
    0.523599    -1.047198    -1.047198    13.516087   -10.902681    -1.431170
    0.523599    -1.047198    -0.523599    18.280970    -8.880108    -0.907571
    0.523599    -1.047198     0.000000    21.396194    -4.746066    -0.383972
    0.523599    -1.047198     0.523599    22.027036     0.391731     0.139626
    0.523599    -1.047198     1.047198    20.004463     5.156615     0.663225
    0.523599    -0.523599    -1.570796    14.587883    -6.902681    -1.431170
    0.523599    -0.523599    -1.047198    19.352767    -4.880108    -0.907571
    0.523599    -0.523599    -0.523599    22.467991    -0.746066    -0.383972
    0.523599    -0.523599     0.000000    23.098833     4.391731     0.139626
    0.523599    -0.523599     0.523599    21.076260     9.156615     0.663225
    0.523599    -0.523599     1.047198    16.942218    12.271839     1.186824
    0.523599     0.000000    -1.570796    18.280970    -0.880108    -0.907571
    0.523599     0.000000    -1.047198    21.396194     3.253934    -0.383972
    0.523599     0.000000    -0.523599    22.027036     8.391731     0.139626
    0.523599     0.000000     0.000000    20.004463    13.156615     0.663225
    0.523599     0.000000     0.523599    15.870422    16.271839     1.186824
    0.523599     0.000000     1.047198    10.732625    16.902681     1.710423
    0.523599     0.523599    -1.570796    18.467991     6.182137    -0.383972
    0.523599     0.523599    -1.047198    19.098833    11.319934     0.139626
    0.523599     0.523599    -0.523599    17.076260    16.084818     0.663225
    0.523599     0.523599     0.000000    12.942218    19.200042     1.186824
    0.523599     0.523599     0.523599     7.804421    19.830884     1.710423
    0.523599     0.523599     1.047198     3.039538    17.808311     2.234021
    0.523599     1.047198    -1.570796    15.098833    12.391731     0.139626
    0.523599     1.047198    -1.047198    13.076260    17.156615     0.663225
    0.523599     1.047198    -0.523599     8.942218    20.271839     1.186824
    0.523599     1.047198     0.000000     3.804421    20.902681     1.710423
    0.523599     1.047198     0.523599    -0.960462    18.880108     2.234021
    0.523599     1.047198     1.047198    -4.075686    14.746066     2.757620
    0.523599     1.570796    -1.570796     9.076260    16.084818     0.663225
    0.523599     1.570796    -1.047198     4.942218    19.200042     1.186824
    0.523599     1.570796    -0.523599    -0.195579    19.830884     1.710423
    0.523599     1.570796     0.000000    -4.960462    17.808311     2.234021
    0.523599     1.570796     0.523599    -8.075686    13.674269     2.757620
    0.523599     1.570796     1.047198    -8.706528     8.536472     3.281219
    1.047198    -2.094395    -1.570796    -0.880108    -7.888666    -2.478368
    1.047198    -2.094395    -1.047198     3.253934   -11.003889    -1.954769
    1.047198    -2.094395    -0.523599     8.391731   -11.634731    -1.431170
    1.047198    -2.094395     0.000000    13.156615    -9.612158    -0.907571
    1.047198    -2.094395     0.523599    16.271839    -5.478117    -0.383972
    1.047198    -2.094395     1.047198    16.902681    -0.340320     0.139626
    1.047198    -1.570796    -1.570796     6.182137    -8.075686    -1.954769
    1.047198    -1.570796    -1.047198    11.319934    -8.706528    -1.431170
    1.047198    -1.570796    -0.523599    16.084818    -6.683955    -0.907571
    1.047198    -1.570796     0.000000    19.200042    -2.549914    -0.383972
    1.047198    -1.570796     0.523599    19.830884     2.587883     0.139626
    1.047198    -1.570796     1.047198    17.808311     7.352767     0.663225
    1.047198    -1.047198    -1.570796    12.391731    -4.706528    -1.431170
    1.047198    -1.047198    -1.047198    17.156615    -2.683955    -0.907571
    1.047198    -1.047198    -0.523599    20.271839     1.450086    -0.383972
    1.047198    -1.047198     0.000000    20.902681     6.587883     0.139626
    1.047198    -1.047198     0.523599    18.880108    11.352767     0.663225
    1.047198    -1.047198     1.047198    14.746066    14.467991     1.186824
    1.047198    -0.523599    -1.570796    16.084818     1.316045    -0.907571
    1.047198    -0.523599    -1.047198    19.200042     5.450086    -0.383972
    1.047198    -0.523599    -0.523599    19.830884    10.587883     0.139626
    1.047198    -0.523599     0.000000    17.808311    15.352767     0.663225
    1.047198    -0.523599     0.523599    13.674269    18.467991     1.186824
    1.047198    -0.523599     1.047198     8.536472    19.098833     1.710423
    1.047198     0.000000    -1.570796    16.271839     8.378290    -0.383972
    1.047198     0.000000    -1.047198    16.902681    13.516087     0.139626
    1.047198     0.000000    -0.523599    14.880108    18.280970     0.663225
    1.047198     0.000000     0.000000    10.746066    21.396194     1.186824
    1.047198     0.000000     0.523599     5.608269    22.027036     1.710423
    1.047198     0.000000     1.047198     0.843385    20.004463     2.234021
    1.047198     0.523599    -1.570796    12.902681    14.587883     0.139626
    1.047198     0.523599    -1.047198    10.880108    19.352767     0.663225
    1.047198     0.523599    -0.523599     6.746066    22.467991     1.186824
    1.047198     0.523599     0.000000     1.608269    23.098833     1.710423
    1.047198     0.523599     0.523599    -3.156615    21.076260     2.234021
    1.047198     0.523599     1.047198    -6.271839    16.942218     2.757620
    1.047198     1.047198    -1.570796     6.880108    18.280970     0.663225
    1.047198     1.047198    -1.047198     2.746066    21.396194     1.186824
    1.047198     1.047198    -0.523599    -2.391731    22.027036     1.710423
    1.047198     1.047198     0.000000    -7.156615    20.004463     2.234021
    1.047198     1.047198     0.523599   -10.271839    15.870422     2.757620
    1.047198     1.047198     1.047198   -10.902681    10.732625     3.281219
    1.047198     1.570796    -1.570796    -0.182137    18.467991     1.186824
    1.047198     1.570796    -1.047198    -5.319934    19.098833     1.710423
    1.047198     1.570796    -0.523599   -10.084818    17.076260     2.234021
    1.047198     1.570796     0.000000   -13.200042    12.942218     2.757620
    1.047198     1.570796     0.523599   -13.830884     7.804421     3.281219
    1.047198     1.570796     1.047198   -11.808311     3.039538     3.804818
